(1437561250, 420)
(1437561251, 384)
(1437561252, 392)
(1437561253, 397)
(1437561254, 391)
(1437561255, 364)
(1437561256, 360)
(1437561257, 411)
(1437561258, 306)
(1437561259, 357)
(1437561260, 420)
(1437561261, 572)
(1437561262, 557)
(1437561263, 460)
(1437561264, 498)
(1437561265, 410)
(1437561266, 483)
(1437561267, 477)
(1437561268, 432)
(1437561269, 363)
(1437561270, 316)
(1437561271, 436)
(1437561272, 473)
(1437561273, 531)
(1437561274, 492)
(1437561275, 374)
(1437561276, 366)
(1437561277, 391)
(1437561278, 411)
(1437561279, 334)
(1437561280, 417)
(1437561281, 308)
(1437561282, 353)
(1437561283, 373)
(1437561284, 351)
(1437561285, 346)
(1437561286, 521)
(1437561287, 468)
(1437561288, 410)
(1437561289, 375)
(1437561290, 395)
(1437561291, 70)
(1437561298, 1)
(1437561300, 1)
(1437561316, 1)
(1437561321, 1)
(1437561326, 1)
(1437561327, 6)
(1437561328, 370)
(1437561329, 407)
(1437561330, 398)
(1437561331, 455)
(1437561332, 374)
(1437561333, 395)
(1437561334, 395)
(1437561335, 323)
(1437561336, 373)
(1437561337, 415)
(1437561338, 350)
(1437561339, 330)
(1437561340, 306)
(1437561341, 438)
(1437561342, 373)
(1437561343, 386)
(1437561344, 393)
(1437561345, 342)
(1437561346, 338)
(1437561347, 337)
(1437561348, 352)
(1437561349, 298)
(1437561350, 379)
(1437561351, 362)
(1437561352, 328)
(1437561353, 341)
(1437561354, 387)
(1437561355, 426)
(1437561356, 352)
(1437561357, 314)
(1437561358, 416)
(1437561359, 405)
(1437561360, 338)
(1437561361, 375)
(1437561362, 361)
(1437561363, 344)
(1437561364, 368)
(1437561365, 373)
(1437561366, 384)
(1437561367, 366)
(1437561368, 327)
(1437561369, 417)
(1437561370, 438)
(1437561371, 387)
(1437561372, 372)
(1437561373, 399)
(1437561374, 411)
(1437561375, 393)
(1437561376, 340)
(1437561377, 485)
(1437561378, 369)
(1437561379, 390)
(1437561380, 424)
(1437561381, 360)
(1437561382, 508)
(1437561383, 415)
(1437561384, 425)
(1437561385, 438)
(1437561386, 444)
(1437561387, 368)
(1437561388, 453)
(1437561389, 449)
(1437561390, 349)
(1437561391, 320)
(1437561392, 339)
(1437561393, 367)
(1437561394, 479)
(1437561395, 366)
(1437561396, 403)
(1437561397, 334)
(1437561398, 379)
(1437561399, 394)
(1437561400, 367)
(1437561401, 398)
(1437561402, 446)
(1437561403, 452)
(1437561404, 427)
(1437561405, 359)
(1437561406, 322)
(1437561407, 363)
(1437561408, 400)
(1437561409, 445)
(1437561410, 349)
(1437561411, 374)
(1437561412, 352)
(1437561413, 305)
(1437561414, 348)
(1437561415, 452)
(1437561416, 467)
(1437561417, 377)
(1437561418, 365)
(1437561419, 282)
(1437561420, 284)
(1437561421, 276)
(1437561422, 339)
(1437561423, 310)
(1437561424, 369)
(1437561425, 310)
(1437561426, 432)
(1437561427, 312)
(1437561428, 408)
(1437561429, 374)
(1437561430, 354)
(1437561431, 319)
(1437561432, 338)
(1437561433, 384)
(1437561434, 331)
(1437561435, 399)
(1437561436, 408)
(1437561437, 302)
(1437561438, 531)
(1437561439, 470)
(1437561440, 476)
(1437561441, 431)
(1437561442, 343)
(1437561443, 362)
(1437561444, 351)
(1437561445, 301)
(1437561446, 318)
(1437561447, 321)
(1437561448, 350)
(1437561449, 337)
(1437561450, 313)
(1437561451, 409)
(1437561452, 413)
(1437561453, 513)
(1437561454, 369)
(1437561455, 421)
(1437561456, 450)
(1437561457, 404)
(1437561458, 436)
(1437561459, 386)
(1437561460, 312)
(1437561461, 418)
(1437561462, 361)
(1437561463, 374)
(1437561464, 386)
(1437561465, 394)
(1437561466, 366)
(1437561467, 361)
(1437561468, 461)
(1437561469, 417)
(1437561470, 389)
(1437561471, 364)
(1437561472, 473)
(1437561473, 405)
(1437561474, 420)
(1437561475, 439)
(1437561476, 387)
(1437561477, 366)
(1437561478, 406)
(1437561479, 443)
(1437561480, 459)
(1437561481, 454)
(1437561482, 371)
(1437561483, 444)
(1437561484, 466)
(1437561485, 506)
(1437561486, 468)
(1437561487, 399)
(1437561488, 479)
(1437561489, 481)
(1437561490, 543)
(1437561491, 408)
(1437561492, 478)
(1437561493, 452)
(1437561494, 345)
(1437561495, 352)
(1437561496, 390)
(1437561497, 301)
(1437561498, 334)
(1437561499, 363)
(1437561500, 495)
(1437561501, 446)
(1437561502, 463)
(1437561503, 345)
(1437561504, 424)
(1437561505, 479)
(1437561506, 351)
(1437561507, 392)
(1437561508, 389)
(1437561509, 354)
(1437561510, 385)
(1437561511, 396)
(1437561512, 402)
(1437561513, 369)
(1437561514, 400)
(1437561515, 381)
(1437561516, 328)
(1437561517, 330)
(1437561518, 287)
(1437561519, 291)
(1437561520, 297)
(1437561521, 323)
(1437561522, 378)
(1437561523, 400)
(1437561524, 355)
(1437561525, 398)
(1437561526, 405)
(1437561527, 398)
(1437561528, 467)
(1437561529, 408)
(1437561530, 425)
(1437561531, 354)
(1437561532, 427)
(1437561533, 368)
(1437561534, 447)
(1437561535, 343)
(1437561536, 392)
(1437561537, 374)
(1437561538, 377)
(1437561539, 408)
(1437561540, 422)
(1437561541, 429)
(1437561542, 417)
(1437561543, 416)
(1437561544, 376)
(1437561545, 363)
(1437561546, 382)
(1437561547, 367)
(1437561548, 367)
(1437561549, 377)
(1437561550, 321)
(1437561551, 346)
(1437561552, 371)
(1437561553, 349)
(1437561554, 343)
(1437561555, 367)
(1437561556, 338)
(1437561557, 330)
(1437561558, 334)
(1437561559, 322)
(1437561560, 361)
(1437561561, 350)
(1437561562, 363)
(1437561563, 418)
(1437561564, 369)
(1437561565, 352)
(1437561566, 342)
(1437561567, 381)
(1437561568, 377)
(1437561569, 362)
(1437561570, 343)
(1437561571, 337)
(1437561572, 270)
(1437561573, 293)
(1437561574, 354)
(1437561575, 444)
(1437561576, 383)
(1437561577, 410)
(1437561578, 344)
(1437561579, 310)
(1437561580, 295)
(1437561581, 440)
(1437561582, 361)
(1437561583, 475)
(1437561584, 387)
(1437561585, 543)
(1437561586, 465)
(1437561587, 521)
(1437561869, 1)
(1437561870, 1)
(1437561876, 1)
(1437561890, 1)
(1437561893, 1)
(1437561895, 1)
(1437561909, 1)
(1437561925, 3)
(1437561926, 1)
(1437561927, 16)
(1437561928, 297)
(1437561929, 365)
(1437561930, 374)
(1437561931, 400)
(1437561932, 336)
(1437561933, 306)
(1437561934, 306)
(1437561935, 350)
(1437561936, 362)
(1437561937, 355)
(1437561938, 329)
(1437561939, 352)
(1437561940, 393)
(1437561941, 423)
(1437561942, 364)
(1437561943, 424)
(1437561944, 430)
(1437561945, 411)
(1437561946, 396)
(1437561947, 334)
(1437561948, 300)
(1437561949, 275)
(1437561950, 379)
(1437561951, 320)
(1437561952, 307)
(1437561953, 283)
(1437561954, 355)
(1437561955, 412)
(1437561956, 366)
(1437561957, 414)
(1437561958, 420)
(1437561959, 411)
(1437561960, 385)
(1437561961, 318)
(1437561962, 317)
(1437561963, 384)
(1437561964, 507)
(1437561965, 451)
(1437561966, 435)
(1437561967, 385)
(1437561968, 336)
(1437561969, 370)
(1437561970, 422)
(1437561971, 431)
(1437561972, 336)
(1437561973, 414)
(1437561974, 396)
(1437561975, 345)
(1437561976, 415)
(1437561977, 469)
(1437561978, 410)
(1437561979, 429)
(1437561980, 443)
(1437561981, 401)
(1437561982, 486)
(1437561983, 397)
(1437561984, 363)
(1437561985, 417)
(1437561986, 412)
(1437561987, 407)
(1437561988, 374)
(1437561989, 381)
(1437561990, 419)
(1437561991, 486)
(1437561992, 372)
(1437561993, 383)
(1437561994, 410)
(1437561995, 382)
(1437561996, 309)
(1437561997, 394)
(1437561998, 382)
(1437561999, 406)
(1437562000, 475)
(1437562001, 431)
(1437562002, 397)
(1437562003, 397)
(1437562004, 427)
(1437562005, 402)
(1437562006, 388)
(1437562007, 408)
(1437562008, 431)
(1437562009, 415)
(1437562010, 432)
(1437562011, 437)
(1437562012, 444)
(1437562013, 467)
(1437562014, 421)
(1437562015, 383)
(1437562016, 374)
(1437562017, 446)
(1437562018, 404)
(1437562019, 363)
(1437562020, 452)
(1437562021, 439)
(1437562022, 412)
(1437562023, 364)
(1437562024, 331)
(1437562025, 359)
(1437562026, 419)
(1437562027, 544)
(1437562028, 388)
(1437562029, 393)
(1437562030, 445)
(1437562031, 430)
(1437562032, 384)
(1437562033, 332)
(1437562034, 329)
(1437562035, 367)
(1437562036, 360)
(1437562037, 385)
(1437562038, 379)
(1437562039, 344)
(1437562040, 371)
(1437562041, 428)
(1437562042, 366)
(1437562043, 391)
(1437562044, 346)
(1437562045, 365)
(1437562046, 296)
(1437562047, 360)
(1437562048, 444)
(1437562049, 379)
(1437562050, 320)
(1437562051, 363)
(1437562052, 384)
(1437562053, 372)
(1437562054, 364)
(1437562055, 429)
(1437562056, 378)
(1437562057, 367)
(1437562058, 365)
(1437562059, 414)
(1437562060, 411)
(1437562061, 455)
(1437562062, 438)
(1437562063, 355)
(1437562064, 357)
(1437562065, 324)
(1437562066, 392)
(1437562067, 436)
(1437562068, 456)
(1437562069, 528)
(1437562070, 460)
(1437562071, 400)
(1437562072, 442)
(1437562073, 348)
(1437562074, 363)
(1437562075, 355)
(1437562076, 349)
(1437562077, 418)
(1437562078, 345)
(1437562079, 397)
(1437562080, 401)
(1437562081, 448)
(1437562082, 442)
(1437562083, 418)
(1437562084, 481)
(1437562085, 400)
(1437562086, 367)
(1437562087, 364)
(1437562088, 366)
(1437562089, 347)
(1437562090, 385)
(1437562091, 421)
(1437562092, 432)
(1437562093, 356)
(1437562094, 421)
(1437562095, 430)
(1437562096, 439)
(1437562097, 377)
(1437562098, 363)
(1437562099, 393)
(1437562100, 446)
(1437562101, 411)
(1437562102, 370)
(1437562103, 413)
(1437562104, 388)
(1437562105, 486)
(1437562106, 350)
(1437562107, 326)
(1437562108, 412)
(1437562109, 344)
(1437562110, 325)
(1437562111, 303)
(1437562112, 320)
(1437562113, 362)
(1437562114, 360)
(1437562115, 389)
(1437562116, 359)
(1437562117, 405)
(1437562118, 348)
(1437562119, 326)
(1437562120, 321)
(1437562121, 341)
(1437562122, 248)
(1437562123, 365)
(1437562124, 297)
(1437562125, 326)
(1437562126, 379)
(1437562127, 376)
(1437562128, 454)
(1437562129, 405)
(1437562130, 509)
(1437562131, 550)
(1437562132, 414)
(1437562133, 378)
(1437562134, 356)
(1437562135, 369)
(1437562136, 296)
(1437562137, 296)
(1437562138, 355)
(1437562139, 356)
(1437562140, 391)
(1437562141, 325)
(1437562142, 318)
(1437562143, 324)
(1437562144, 299)
(1437562145, 313)
(1437562146, 294)
(1437562147, 334)
(1437562148, 373)
(1437562149, 298)
(1437562150, 291)
(1437562151, 292)
(1437562152, 319)
(1437562153, 419)
(1437562154, 412)
(1437562155, 353)
(1437562156, 412)
(1437562157, 413)
(1437562158, 394)
(1437562159, 323)
(1437562160, 297)
(1437562161, 407)
(1437562162, 347)
(1437562163, 384)
(1437562164, 308)
(1437562165, 317)
(1437562166, 332)
(1437562167, 330)
(1437562168, 344)
(1437562169, 345)
(1437562170, 320)
(1437562171, 263)
(1437562172, 310)
(1437562173, 312)
(1437562174, 289)
(1437562175, 370)
(1437562176, 319)
(1437562177, 352)
(1437562178, 353)
(1437562179, 320)
(1437562180, 284)
(1437562181, 372)
(1437562182, 267)
(1437562183, 300)
(1437562184, 303)
(1437562185, 314)
(1437562186, 345)
(1437562187, 377)
(1437562188, 361)
(1437562189, 449)
(1437562190, 389)
(1437562191, 344)
(1437562192, 209)
(1437562808, 1)
(1437562827, 3)
(1437562828, 338)
(1437562829, 353)
(1437562830, 343)
(1437562831, 314)
(1437562832, 436)
(1437562833, 379)
(1437562834, 424)
(1437562835, 388)
(1437562836, 367)
(1437562837, 416)
(1437562838, 437)
(1437562839, 466)
(1437562840, 400)
(1437562841, 393)
(1437562842, 378)
(1437562843, 387)
(1437562844, 448)
(1437562845, 472)
(1437562846, 526)
(1437562847, 524)
(1437562848, 452)
(1437562849, 462)
(1437562850, 552)
(1437562851, 466)
(1437562852, 414)
(1437562853, 409)
(1437562854, 289)
(1437562855, 313)
(1437562856, 339)
(1437562857, 376)
(1437562858, 370)
(1437562859, 390)
(1437562860, 409)
(1437562861, 419)
(1437562862, 347)
(1437562863, 366)
(1437562864, 325)
(1437562865, 359)
(1437562866, 404)
(1437562867, 346)
(1437562868, 443)
(1437562869, 420)
(1437562870, 371)
(1437562871, 527)
(1437562872, 457)
(1437562873, 494)
(1437562874, 450)
(1437562875, 421)
(1437562876, 520)
(1437562877, 457)
(1437562878, 482)
(1437562879, 444)
(1437562880, 383)
(1437562881, 386)
(1437562882, 437)
(1437562883, 381)
(1437562884, 429)
(1437562885, 420)
(1437562886, 456)
(1437562887, 377)
(1437562888, 389)
(1437562889, 427)
(1437562890, 440)
(1437562891, 387)
(1437562892, 385)
(1437562893, 382)
(1437562894, 404)
(1437562895, 455)
(1437562896, 427)
(1437562897, 395)
(1437562898, 391)
(1437562899, 426)
(1437562900, 434)
(1437562901, 399)
(1437562902, 389)
(1437562903, 335)
(1437562904, 362)
(1437562905, 335)
(1437562906, 310)
(1437562907, 360)
(1437562908, 432)
(1437562909, 303)
(1437562910, 336)
(1437562911, 419)
(1437562912, 386)
(1437562913, 493)
(1437562914, 354)
(1437562915, 312)
(1437562916, 354)
(1437562917, 278)
(1437562918, 301)
(1437562919, 368)
(1437562920, 395)
(1437562921, 322)
(1437562922, 405)
(1437562923, 558)
(1437562924, 406)
(1437562925, 352)
(1437562926, 458)
(1437562927, 477)
(1437562928, 388)
(1437562929, 345)
(1437562930, 405)
(1437562931, 354)
(1437562932, 401)
(1437562933, 437)
(1437562934, 397)
(1437562935, 331)
(1437562936, 390)
(1437562937, 396)
(1437562938, 422)
(1437562939, 368)
(1437562940, 352)
(1437562941, 403)
(1437562942, 388)
(1437562943, 484)
(1437562944, 403)
(1437562945, 403)
(1437562946, 387)
(1437562947, 473)
(1437562948, 430)
(1437562949, 349)
(1437562950, 306)
(1437562951, 334)
(1437562952, 366)
(1437562953, 316)
(1437562954, 322)
(1437562955, 378)
(1437562956, 341)
(1437562957, 322)
(1437562958, 304)
(1437562959, 352)
(1437562960, 378)
(1437562961, 344)
(1437562962, 353)
(1437562963, 350)
(1437562964, 336)
(1437562965, 309)
(1437562966, 454)
(1437562967, 340)
(1437562968, 373)
(1437562969, 433)
(1437562970, 542)
(1437562971, 462)
(1437562972, 351)
(1437562973, 347)
(1437562974, 391)
(1437562975, 389)
(1437562976, 337)
(1437562977, 311)
(1437562978, 308)
(1437562979, 319)
(1437562980, 353)
(1437562981, 324)
(1437562982, 395)
(1437562983, 356)
(1437562984, 308)
(1437562985, 302)
(1437562986, 306)
(1437562987, 345)
(1437562988, 326)
(1437562989, 393)
(1437562990, 365)
(1437562991, 309)
(1437562992, 340)
(1437562993, 349)
(1437562994, 329)
(1437562995, 334)
(1437562996, 331)
(1437562997, 366)
(1437562998, 365)
(1437562999, 280)
(1437563000, 292)
(1437563001, 301)
(1437563002, 374)
(1437563003, 414)
(1437563004, 349)
(1437563005, 285)
(1437563006, 374)
(1437563007, 351)
(1437563008, 348)
(1437563009, 270)
(1437563010, 315)
(1437563011, 363)
(1437563012, 355)
(1437563013, 388)
(1437563014, 411)
(1437563015, 417)
(1437563016, 381)
(1437563017, 373)
(1437563018, 504)
(1437563019, 320)
(1437563020, 330)
(1437563021, 269)
(1437563022, 275)
(1437563023, 291)
(1437563024, 292)
(1437563025, 293)
(1437563026, 358)
(1437563027, 342)
(1437563028, 307)
(1437563029, 293)
(1437563030, 289)
(1437563031, 346)
(1437563032, 330)
(1437563033, 316)
(1437563034, 299)
(1437563035, 309)
(1437563036, 337)
(1437563037, 327)
(1437563038, 313)
(1437563039, 330)
(1437563040, 261)
(1437563041, 294)
(1437563042, 323)
(1437563043, 425)
(1437563044, 464)
(1437563045, 446)
(1437563046, 423)
(1437563047, 319)
(1437563048, 359)
(1437563049, 341)
(1437563050, 342)
(1437563051, 280)
(1437563052, 316)
(1437563053, 357)
(1437563054, 323)
(1437563055, 322)
(1437563056, 295)
(1437563057, 292)
(1437563058, 281)
(1437563059, 280)
(1437563060, 368)
(1437563061, 292)
(1437563062, 326)
(1437563063, 357)
(1437563064, 344)
(1437563065, 371)
(1437563066, 349)
(1437563067, 386)
(1437563068, 323)
(1437563069, 351)
(1437563070, 340)
(1437563071, 325)
(1437563072, 379)
(1437563073, 319)
(1437563074, 320)
(1437563075, 315)
(1437563076, 341)
(1437563077, 330)
(1437563078, 352)
(1437563079, 325)
(1437563080, 322)
(1437563081, 361)
(1437563082, 405)
(1437563083, 436)
(1437563084, 393)
(1437563085, 392)
(1437563086, 312)
(1437563087, 309)
(1437563088, 383)
(1437563089, 440)
(1437563090, 346)
(1437563091, 405)
(1437563092, 319)
(1437563093, 359)
(1437563094, 331)
(1437563095, 396)
(1437563096, 407)
(1437563097, 150)
(1437566125, 2)
(1437566132, 1)
(1437566133, 1)
(1437566136, 1)
(1437566137, 2)
(1437566139, 3)
(1437566145, 3)
(1437566147, 1)
(1437566150, 1)
(1437566156, 1)
(1437566157, 1)
(1437566162, 4)
(1437566168, 4)
(1437566175, 4)
(1437566181, 1)
(1437566187, 1)
(1437566193, 3)
(1437566199, 4)
(1437566202, 1)
(1437566205, 1)
(1437566206, 2)
(1437566212, 3)
(1437566218, 2)
(1437566225, 6)
(1437566231, 1)
(1437566232, 1)
(1437566239, 2)
(1437566245, 2)
(1437566251, 1)
(1437566257, 1)
(1437566259, 1)
(1437566261, 1)
(1437566264, 1)
(1437566270, 2)
(1437566276, 2)
(1437566283, 1)
(1437566289, 4)
(1437566301, 5)
(1437566308, 3)
(1437566314, 2)
(1437566318, 1)
(1437566320, 7)
(1437566321, 1)
(1437566322, 2)
(1437566324, 1)
(1437566326, 2)
(1437566333, 1)
(1437566339, 1)
(1437566346, 2)
(1437566353, 2)
(1437566359, 4)
(1437566360, 2)
(1437566363, 2)
(1437566366, 2)
(1437566372, 3)
(1437566378, 2)
(1437566380, 1)
(1437566381, 3)
(1437566384, 2)
(1437566391, 4)
(1437566392, 1)
(1437566393, 1)
(1437566394, 1)
(1437566397, 4)
(1437566399, 1)
(1437566403, 3)
(1437566409, 3)
(1437566411, 1)
(1437566414, 1)
(1437566415, 1)
(1437566425, 2)
(1437566427, 1)
(1437570325, 1)
(1437570328, 1)
(1437570329, 1)
(1437570330, 2)
(1437570331, 1)
(1437570334, 1)
(1437570338, 2)
(1437570339, 3)
(1437570340, 3)
(1437570342, 3)
(1437570343, 4)
(1437570344, 2)
(1437570348, 1)
(1437570350, 2)
(1437570353, 1)
(1437570354, 1)
(1437570356, 1)
(1437570357, 1)
(1437570363, 4)
(1437570369, 2)
(1437570375, 2)
(1437570382, 1)
(1437570388, 2)
(1437570394, 1)
(1437570395, 3)
(1437570400, 4)
(1437570401, 3)
(1437570402, 3)
(1437570404, 5)
(1437570405, 1)
(1437570406, 2)
(1437570407, 2)
(1437570408, 3)
(1437570411, 1)
(1437570413, 3)
(1437570414, 1)
(1437570418, 1)
(1437570419, 1)
(1437570420, 2)
(1437570421, 1)
(1437570426, 2)
(1437570428, 1)
(1437570433, 2)
(1437570439, 1)
(1437570442, 2)
(1437570445, 4)
(1437570452, 2)
(1437570458, 2)
(1437570460, 3)
(1437570461, 2)
(1437570462, 6)
(1437570464, 3)
(1437570471, 1)
(1437570477, 4)
(1437570479, 2)
(1437570483, 4)
(1437570485, 1)
(1437570490, 1)
(1437570491, 2)
(1437570496, 2)
(1437570502, 4)
(1437570509, 1)
(1437570511, 1)
(1437570518, 5)
(1437570519, 3)
(1437570521, 5)
(1437570522, 5)
(1437570523, 1)
(1437570528, 2)
(1437570529, 1)
(1437570534, 2)
(1437570537, 2)
(1437570540, 2)
(1437570543, 1)
(1437570547, 3)
(1437570553, 4)
(1437570560, 1)
(1437570566, 1)
(1437570572, 3)
(1437570579, 3)
(1437570581, 2)
(1437570582, 6)
(1437570585, 2)
(1437570591, 4)
(1437570595, 1)
(1437570598, 2)
(1437570604, 4)
(1437570610, 1)
(1437570617, 3)
(1437580236, 1)
(1437580238, 2)
(1437580239, 2)
(1437580241, 1)
(1437580242, 5)
(1437580243, 2)
(1437580245, 2)
(1437580246, 3)
(1437580247, 4)
(1437580249, 2)
(1437580251, 5)
(1437580252, 4)
(1437580253, 2)
(1437580255, 5)
(1437580256, 3)
(1437580257, 3)
(1437580258, 1)
(1437580259, 3)
(1437580260, 2)
(1437580281, 1)
(1437580298, 4)
(1437580304, 2)
(1437580337, 1)
(1437580339, 1)
(1437580341, 1)
(1437580342, 1)
(1437580343, 1)
(1437580345, 1)
(1437580358, 2)
(1437580359, 3)
(1437580360, 2)
(1437580361, 2)
(1437580362, 2)
(1437580363, 4)
(1437580364, 2)
(1437580366, 3)
(1437580367, 4)
(1437580368, 1)
(1437580370, 3)
(1437580371, 4)
(1437580372, 1)
(1437580374, 4)
(1437580375, 3)
(1437580377, 2)
(1437580389, 32)
(1437580390, 16)
(1437580391, 2)
(1437580418, 1)
(1437580478, 1)
(1437580479, 6)
(1437580480, 3)
(1437580482, 1)
(1437580483, 3)
(1437580485, 2)
(1437580486, 3)
(1437580487, 3)
(1437580489, 2)
(1437580500, 1)
(1437580517, 1)
(1437581391, 1)
(1437581416, 1)
(1437581417, 1)
(1437581418, 1)
(1437581427, 2)
(1437581428, 381)
(1437581429, 429)
(1437581430, 513)
(1437581431, 406)
(1437581432, 464)
(1437581433, 502)
(1437581434, 463)
(1437581435, 383)
(1437581436, 462)
(1437581437, 486)
(1437581438, 461)
(1437581439, 430)
(1437581440, 373)
(1437581441, 431)
(1437581442, 329)
(1437581443, 357)
(1437581444, 452)
(1437581445, 404)
(1437581446, 323)
(1437581447, 383)
(1437581448, 376)
(1437581449, 365)
(1437581450, 377)
(1437581451, 507)
(1437581452, 402)
(1437581453, 373)
(1437581454, 406)
(1437581455, 343)
(1437581456, 338)
(1437581457, 361)
(1437581458, 402)
(1437581459, 325)
(1437581460, 317)
(1437581461, 322)
(1437581462, 367)
(1437581463, 401)
(1437581464, 330)
(1437581465, 340)
(1437581466, 408)
(1437581467, 343)
(1437581468, 364)
(1437581469, 392)
(1437581470, 337)
(1437581471, 337)
(1437581472, 366)
(1437581473, 362)
(1437581474, 327)
(1437581475, 311)
(1437581476, 294)
(1437581477, 358)
(1437581478, 370)
(1437581479, 327)
(1437581480, 338)
(1437581481, 349)
(1437581482, 305)
(1437581483, 352)
(1437581484, 330)
(1437581485, 316)
(1437581486, 310)
(1437581487, 270)
(1437581488, 278)
(1437581489, 343)
(1437581490, 370)
(1437581491, 473)
(1437581492, 501)
(1437581493, 428)
(1437581494, 466)
(1437581495, 454)
(1437581496, 399)
(1437581497, 386)
(1437581498, 527)
(1437581499, 510)
(1437581500, 370)
(1437581501, 410)
(1437581502, 312)
(1437581503, 357)
(1437581504, 361)
(1437581505, 355)
(1437581506, 367)
(1437581507, 404)
(1437581508, 627)
(1437581509, 663)
(1437581510, 580)
(1437581511, 596)
(1437581512, 473)
(1437581513, 498)
(1437581514, 861)
(1437581515, 734)
(1437581516, 359)
(1437581517, 337)
(1437581518, 405)
(1437581519, 373)
(1437581520, 404)
(1437581521, 491)
(1437581522, 394)
(1437581523, 415)
(1437581524, 401)
(1437581525, 408)
(1437581526, 371)
(1437581527, 359)
(1437581528, 323)
(1437581529, 452)
(1437581530, 483)
(1437581531, 423)
(1437581532, 322)
(1437581533, 297)
(1437581534, 285)
(1437581535, 317)
(1437581536, 352)
(1437581537, 325)
(1437581538, 422)
(1437581539, 421)
(1437581540, 376)
(1437581541, 561)
(1437581542, 332)
(1437581543, 323)
(1437581544, 352)
(1437581545, 322)
(1437581546, 323)
(1437581547, 303)
(1437581548, 319)
(1437581549, 391)
(1437581550, 364)
(1437581551, 321)
(1437581552, 346)
(1437581553, 363)
(1437581554, 325)
(1437581555, 301)
(1437581556, 404)
(1437581557, 355)
(1437581558, 353)
(1437581559, 310)
(1437581560, 473)
(1437581561, 340)
(1437581562, 412)
(1437581563, 338)
(1437581564, 287)
(1437581565, 335)
(1437581566, 393)
(1437581567, 407)
(1437581568, 458)
(1437581569, 325)
(1437581570, 339)
(1437581571, 332)
(1437581572, 295)
(1437581573, 371)
(1437581574, 396)
(1437581575, 321)
(1437581576, 414)
(1437581577, 395)
(1437581578, 314)
(1437581579, 333)
(1437581580, 367)
(1437581581, 321)
(1437581582, 337)
(1437581583, 377)
(1437581584, 361)
(1437581585, 622)
(1437581586, 326)
(1437581587, 332)
(1437581588, 406)
(1437581589, 302)
(1437581590, 281)
(1437581591, 333)
(1437581592, 367)
(1437581593, 349)
(1437581594, 280)
(1437581595, 301)
(1437581596, 352)
(1437581597, 335)
(1437581598, 317)
(1437581599, 295)
(1437581600, 355)
(1437581601, 364)
(1437581602, 364)
(1437581603, 402)
(1437581604, 449)
(1437581605, 368)
(1437581606, 313)
(1437581607, 319)
(1437581608, 378)
(1437581609, 313)
(1437581610, 300)
(1437581611, 344)
(1437581612, 325)
(1437581613, 307)
(1437581614, 340)
(1437581615, 318)
(1437581616, 277)
(1437581617, 275)
(1437581618, 376)
(1437581619, 254)
(1437581620, 317)
(1437581621, 408)
(1437581622, 368)
(1437581623, 383)
(1437581624, 345)
(1437581625, 397)
(1437581626, 379)
(1437581627, 385)
(1437581628, 347)
(1437581629, 327)
(1437581630, 334)
(1437581631, 327)
(1437581632, 334)
(1437581633, 443)
(1437581634, 303)
(1437581635, 344)
(1437581636, 368)
(1437581637, 436)
(1437581638, 370)
(1437581639, 387)
(1437581640, 365)
(1437581641, 424)
(1437581642, 364)
(1437581643, 326)
(1437581644, 350)
(1437581645, 331)
(1437581646, 357)
(1437581647, 351)
(1437581648, 352)
(1437581649, 368)
(1437581650, 317)
(1437581651, 335)
(1437581652, 348)
(1437581653, 431)
(1437581654, 367)
(1437581655, 371)
(1437581656, 384)
(1437581657, 462)
(1437581658, 354)
(1437581659, 422)
(1437581660, 320)
(1437581661, 429)
(1437581662, 356)
(1437581663, 385)
(1437581664, 399)
(1437581665, 484)
(1437581666, 408)
(1437581667, 401)
(1437581668, 381)
(1437581669, 379)
(1437581670, 364)
(1437581671, 363)
(1437581672, 405)
(1437581673, 354)
(1437581674, 337)
(1437581675, 328)
(1437581676, 329)
(1437581677, 360)
(1437581678, 415)
(1437581679, 369)
(1437581680, 414)
(1437581681, 348)
(1437581682, 339)
(1437581683, 411)
(1437581684, 350)
(1437581685, 369)
(1437581686, 432)
(1437581687, 399)
(1437581688, 441)
(1437581689, 369)
(1437581690, 399)
(1437581691, 407)
(1437581692, 252)
(1437581989, 1)
(1437582015, 1)
(1437582023, 1)
(1437582025, 1)
(1437582027, 1)
(1437582028, 259)
(1437582029, 337)
(1437582030, 304)
(1437582031, 274)
(1437582032, 231)
(1437582033, 344)
(1437582034, 252)
(1437582035, 264)
(1437582036, 287)
(1437582037, 231)
(1437582038, 343)
(1437582039, 283)
(1437582040, 292)
(1437582041, 341)
(1437582042, 310)
(1437582043, 373)
(1437582044, 280)
(1437582045, 262)
(1437582046, 305)
(1437582047, 328)
(1437582048, 289)
(1437582049, 372)
(1437582050, 415)
(1437582051, 313)
(1437582052, 336)
(1437582053, 333)
(1437582054, 342)
(1437582055, 266)
(1437582056, 273)
(1437582057, 387)
(1437582058, 393)
(1437582059, 358)
(1437582060, 577)
(1437582061, 482)
(1437582062, 643)
(1437582063, 447)
(1437582064, 526)
(1437582065, 568)
(1437582066, 500)
(1437582067, 527)
(1437582068, 498)
(1437582069, 501)
(1437582070, 587)
(1437582071, 479)
(1437582072, 422)
(1437582073, 506)
(1437582074, 581)
(1437582075, 389)
(1437582076, 429)
(1437582077, 429)
